"","V3","V4"
"1","m/z","RT"
"5307","771.8750","3.54"
"5308","787.6913","3.54"
"5309","788.4940","3.54"
"5310","794.4909","3.54"
"5311","796.4968","3.54"
"5312","796.6972","3.54"
"5313","796.8979","3.54"
"5314","797.0985","3.54"
"5315","797.2991","3.54"
"5316","805.3013","3.54"
"5317","805.7033","3.54"
"5318","805.9037","3.54"
"5319","806.1042","3.54"
"5320","806.5036","3.54"
"5321","814.1071","3.54"
"5322","814.3078","3.54"
"5323","814.7091","3.54"
"5324","814.9097","3.54"
"5325","822.9125","3.54"
"5326","823.1131","3.54"
"5327","823.3137","3.54"
"5328","823.7149","3.54"
"5329","831.9182","3.54"
"5330","832.3196","3.54"
"5331","849.7296","3.54"
"5332","969.3502","3.54"
"5333","980.1060","3.54"
"5334","980.3567","3.54"
"5335","980.6075","3.54"
"5336","991.1125","3.54"
"5337","991.3633","3.54"
"5338","991.6140","3.54"
"5339","991.8648","3.54"
"5340","1002.1191","3.54"
"5341","1002.3699","3.54"
"5342","1002.6207","3.54"
"5343","1002.8713","3.54"
"5344","1003.1220","3.54"
"5345","1013.1258","3.54"
"5346","1013.3765","3.54"
"5347","1013.6273","3.54"
"5348","1013.8780","3.54"
"5349","1014.1289","3.54"
"5350","1024.6337","3.54"
"5351","1024.8846","3.54"
"5352","1025.1355","3.54"
"5353","1035.3896","3.54"
"5354","1035.8910","3.54"
"5355","1036.1421","3.54"
"5356","405.2270","3.55"
"5357","408.3216","3.55"
"5358","464.3002","3.55"
"5359","499.8222","3.55"
"5360","507.3097","3.55"
"5361","507.4160","3.55"
"5362","508.8949","3.55"
"5363","510.5786","3.55"
"5364","510.9519","3.55"
"5365","512.3326","3.55"
"5366","513.8293","3.55"
"5367","515.4729","3.55"
"5368","515.5803","3.55"
"5369","521.7104","3.55"
"5370","521.8355","3.55"
"5371","524.5833","3.55"
"5372","524.6680","3.55"
"5373","525.6224","3.55"
"5374","526.8376","3.55"
"5375","531.6222","3.55"
"5376","532.8420","3.55"
"5377","534.2428","3.55"
"5378","534.3406","3.55"
"5379","537.7187","3.55"
"5380","537.8440","3.55"
"5381","537.9695","3.55"
"5382","538.0527","3.55"
"5383","538.0948","3.55"
"5384","539.5116","3.55"
"5385","543.5983","3.55"
"5386","543.7235","3.55"
"5387","543.9735","3.55"
"5388","548.7253","3.55"
"5389","548.8507","3.55"
"5390","548.9760","3.55"
"5391","554.1032","3.55"
"5392","554.6047","3.55"
"5393","559.8571","3.55"
"5394","559.9826","3.55"
"5395","565.6117","3.55"
"5396","578.0822","3.55"
"5397","586.6581","3.55"
"5398","587.5167","3.55"
"5399","591.0430","3.55"
"5400","591.2360","3.55"
"5401","593.6643","3.55"
"5402","593.9760","3.55"
"5403","599.2368","3.55"
"5404","599.9535","3.55"
"5405","600.3786","3.55"
"5406","603.2352","3.55"
"5407","605.3838","3.55"
"5408","605.5269","3.55"
"5409","605.6697","3.55"
"5410","606.0995","3.55"
"5411","606.3862","3.55"
"5412","607.3121","3.55"
"5413","612.1024","3.55"
"5414","612.2456","3.55"
"5415","618.5351","3.55"
"5416","618.6784","3.55"
"5417","618.8214","3.55"
"5418","619.0427","3.55"
"5419","624.6813","3.55"
"5420","625.3964","3.55"
"5421","639.3759","3.55"
"5422","643.2638","3.55"
"5423","656.7451","3.55"
"5424","696.4381","3.55"
"5425","700.9431","3.55"
"5426","701.4334","3.55"
"5427","703.4415","3.55"
"5428","703.6086","3.55"
"5429","703.7758","3.55"
"5430","704.1101","3.55"
"5431","710.7789","3.55"
"5432","710.9463","3.55"
"5433","711.1135","3.55"
"5434","711.2807","3.55"
"5435","711.4478","3.55"
"5436","711.6148","3.55"
"5437","718.2824","3.55"
"5438","725.4546","3.55"
"5439","725.6220","3.55"
"5440","725.7890","3.55"
"5441","732.9592","3.55"
"5442","733.4608","3.55"
"5443","740.4643","3.55"
"5444","747.8021","3.55"
"5445","754.4664","3.55"
"5446","771.6751","3.55"
"5447","783.4754","3.55"
"5448","792.2791","3.55"
"5449","798.4928","3.55"
"5450","823.5143","3.55"
"5451","831.7175","3.55"
"5452","832.1189","3.55"
"5453","832.5204","3.55"
"5454","840.5231","3.55"
"5455","840.7235","3.55"
"5456","840.9241","3.55"
"5457","841.1248","3.55"
"5458","841.3253","3.55"
"5459","849.3258","3.55"
"5460","849.9301","3.55"
"5461","850.5299","3.55"
"5462","858.1334","3.55"
"5463","858.5347","3.55"
"5464","858.7354","3.55"
"5465","860.7807","3.55"
"5466","867.1393","3.55"
"5467","867.3400","3.55"
"5468","871.7837","3.55"
"5469","911.5652","3.55"
"5470","992.8605","3.55"
"5471","1024.3830","3.55"
"5472","1035.6406","3.55"
"5473","1046.1452","3.55"
"5474","1046.3962","3.55"
"5475","1046.6468","3.55"
"5476","1046.8976","3.55"
"5477","1047.1481","3.55"
"5478","1057.6534","3.55"
"5479","1057.9045","3.55"
"5480","1068.4093","3.55"
"5481","1068.9107","3.55"
"5482","1079.4159","3.55"
"5483","381.3110","3.56"
"5484","402.2845","3.56"
"5485","419.2670","3.56"
"5486","443.1831","3.56"
"5487","466.3174","3.56"
"5488","479.8793","3.56"
"5489","480.0235","3.56"
"5490","482.8103","3.56"
"5491","490.3526","3.56"
"5492","491.3365","3.56"
"5493","504.3016","3.56"
"5494","530.9133","3.56"
"5495","537.4810","3.56"
"5496","537.5934","3.56"
"5497","540.4870","3.56"
"5498","540.6314","3.56"
"5499","541.3453","3.56"
"5500","542.3472","3.56"
"5501","543.7720","3.56"
"5502","549.1001","3.56"
"5503","554.2285","3.56"
"5504","554.4793","3.56"
"5505","554.7300","3.56"
"5506","556.2115","3.56"
"5507","559.6064","3.56"
"5508","559.7318","3.56"
"5509","560.1078","3.56"
"5510","560.4853","3.56"
"5511","562.9252","3.56"
"5512","565.1096","3.56"
"5513","565.4858","3.56"
"5514","565.8614","3.56"
"5515","570.8636","3.56"
"5516","572.5262","3.56"
"5517","574.9385","3.56"
"5518","576.6180","3.56"
"5519","584.5130","3.56"
"5520","588.3727","3.56"
"5521","590.3743","3.56"
"5522","590.8762","3.56"
"5523","593.8072","3.56"
"5524","600.0956","3.56"
"5525","606.2429","3.56"
"5526","612.5322","3.56"
"5527","613.3600","3.56"
"5528","618.1055","3.56"
"5529","624.5382","3.56"
"5530","624.8248","3.56"
"5531","624.9677","3.56"
"5532","627.5614","3.56"
"5533","627.8971","3.56"
"5534","630.9707","3.56"
"5535","635.0680","3.56"
"5536","635.4038","3.56"
"5537","636.9742","3.56"
"5538","637.1169","3.56"
"5539","637.2601","3.56"
"5540","643.5497","3.56"
"5541","649.6957","3.56"
"5542","660.9121","3.56"
"5543","678.9268","3.56"
"5544","689.6902","3.56"
"5545","693.4357","3.56"
"5546","704.2771","3.56"
"5547","718.7855","3.56"
"5548","718.9523","3.56"
"5549","722.4491","3.56"
"5550","725.9563","3.56"
"5551","730.4388","3.56"
"5552","732.4516","3.56"
"5553","732.7926","3.56"
"5554","733.1267","3.56"
"5555","733.2939","3.56"
"5556","733.6281","3.56"
"5557","734.4677","3.56"
"5558","736.8539","3.56"
"5559","740.1299","3.56"
"5560","740.2966","3.56"
"5561","740.6318","3.56"
"5562","740.7987","3.56"
"5563","740.9655","3.56"
"5564","747.6348","3.56"
"5565","747.9692","3.56"
"5566","748.1368","3.56"
"5567","754.9726","3.56"
"5568","755.1397","3.56"
"5569","755.4741","3.56"
"5570","763.4802","3.56"
"5571","772.0747","3.56"
"5572","777.1533","3.56"
"5573","850.1303","3.56"
"5574","850.3308","3.56"
"5575","850.9216","3.56"
"5576","858.3341","3.56"
"5577","858.9364","3.56"
"5578","867.5406","3.56"
"5579","867.7408","3.56"
"5580","875.9449","3.56"
"5581","876.1454","3.56"
"5582","876.2773","3.56"
"5583","876.3456","3.56"
"5584","884.5501","3.56"
"5585","884.7497","3.56"
"5586","884.9499","3.56"
"5587","885.1506","3.56"
"5588","893.9555","3.56"
"5589","894.1567","3.56"
"5590","894.5585","3.56"
"5591","959.8403","3.56"
"5592","1024.1322","3.56"
"5593","1035.1389","3.56"
"5594","1057.4027","3.56"
"5595","1058.1549","3.56"
"5596","1068.6596","3.56"
"5597","1069.1617","3.56"
"5598","1079.6667","3.56"
"5599","313.2371","3.57"
"5600","337.2121","3.57"
"5601","494.3197","3.57"
"5602","496.2074","3.57"
"5603","506.3488","3.57"
"5604","511.5739","3.57"
"5605","519.0815","3.57"
"5606","520.8357","3.57"
"5607","527.0885","3.57"
"5608","527.3361","3.57"
"5609","527.5047","3.57"
"5610","529.2292","3.57"
"5611","529.3500","3.57"
"5612","531.3352","3.57"
"5613","531.7663","3.57"
"5614","532.9672","3.57"
"5615","548.5997","3.57"
"5616","550.3510","3.57"
"5617","550.6321","3.57"
"5618","553.3531","3.57"
"5619","553.8525","3.57"
"5620","559.2096","3.57"
"5621","560.2333","3.57"
"5622","565.2349","3.57"
"5623","565.7365","3.57"
"5624","566.3571","3.57"
"5625","567.5606","3.57"
"5626","568.6951","3.57"
"5627","569.7897","3.57"
"5628","570.7384","3.57"
"5629","570.9891","3.57"
"5630","571.1142","3.57"
"5631","571.2397","3.57"
"5632","575.8647","3.57"
"5633","576.1160","3.57"
"5634","576.2414","3.57"
"5635","576.4922","3.57"
"5636","576.7437","3.57"
"5637","581.7452","3.57"
"5638","581.8701","3.57"
"5639","582.1210","3.57"
"5640","583.3435","3.57"
"5641","583.5390","3.57"
"5642","587.8745","3.57"
"5643","592.7516","3.57"
"5644","598.0442","3.57"
"5645","603.5235","3.57"
"5646","603.8834","3.57"
"5647","606.6690","3.57"
"5648","612.6756","3.57"
"5649","618.3918","3.57"
"5650","625.1115","3.57"
"5651","625.2542","3.57"
"5652","630.8273","3.57"
"5653","643.4066","3.57"
"5654","643.6930","3.57"
"5655","643.9803","3.57"
"5656","649.8391","3.57"
"5657","649.9828","3.57"
"5658","653.5720","3.57"
"5659","656.1290","3.57"
"5660","656.2720","3.57"
"5661","656.5583","3.57"
"5662","656.6694","3.57"
"5663","657.0086","3.57"
"5664","661.3713","3.57"
"5665","662.2744","3.57"
"5666","662.4186","3.57"
"5667","662.5614","3.57"
"5668","662.7061","3.57"
"5669","667.6753","3.57"
"5670","668.7083","3.57"
"5671","668.8518","3.57"
"5672","678.6755","3.57"
"5673","682.2640","3.57"
"5674","683.8232","3.57"
"5675","690.2608","3.57"
"5676","716.9523","3.57"
"5677","718.1171","3.57"
"5678","719.4736","3.57"
"5679","722.9575","3.57"
"5680","726.1230","3.57"
"5681","741.3042","3.57"
"5682","741.4623","3.57"
"5683","748.2545","3.57"
"5684","748.3034","3.57"
"5685","755.3069","3.57"
"5686","756.8560","3.57"
"5687","769.8151","3.57"
"5688","772.2355","3.57"
"5689","777.4884","3.57"
"5690","784.4925","3.57"
"5691","800.8836","3.57"
"5692","866.9386","3.57"
"5693","875.7426","3.57"
"5694","876.9450","3.57"
"5695","882.7920","3.57"
"5696","885.3509","3.57"
"5697","893.3545","3.57"
"5698","902.3611","3.57"
"5699","981.8592","3.57"
"5700","1021.9646","3.57"
"5701","1057.1524","3.57"
"5702","1079.9173","3.57"
"5703","1090.6722","3.57"
"5704","268.1544","3.58"
"5705","275.1753","3.58"
"5706","348.1996","3.58"
"5707","358.2585","3.58"
"5708","415.2202","3.58"
"5709","484.2845","3.58"
"5710","509.0425","3.58"
"5711","514.3302","3.58"
"5712","516.4579","3.58"
"5713","534.1980","3.58"
"5714","535.5930","3.58"
"5715","542.0128","3.58"
"5716","542.5143","3.58"
"5717","546.7760","3.58"
"5718","546.8474","3.58"
"5719","556.0708","3.58"
"5720","569.3580","3.58"
"5721","586.8749","3.58"
"5722","587.6244","3.58"
"5723","593.0025","3.58"
"5724","594.1779","3.58"
"5725","594.8728","3.58"
"5726","605.3840","3.58"
"5727","612.8183","3.58"
"5728","679.3694","3.58"
"5729","690.4301","3.58"
"5730","700.9399","3.58"
"5731","712.1082","3.58"
"5732","727.8498","3.58"
"5733","727.9580","3.58"
"5734","750.2228","3.58"
"5735","769.9828","3.58"
"5736","777.4881","3.58"
"5737","827.5082","3.58"
"5738","877.1464","3.58"
"5739","929.5386","3.58"
"5740","1047.6482","3.58"
"5741","1079.1655","3.58"
"5742","1090.4223","3.58"
"5743","209.1653","3.59"
"5744","218.1170","3.59"
"5745","226.1801","3.59"
"5746","237.1848","3.59"
"5747","255.1954","3.59"
"5748","266.1198","3.59"
"5749","285.2177","3.59"
"5750","298.1444","3.59"
"5751","300.1594","3.59"
"5752","389.1626","3.59"
"5753","391.1596","3.59"
"5754","399.3224","3.59"
"5755","421.3040","3.59"
"5756","425.2502","3.59"
"5757","427.2660","3.59"
"5758","437.3004","3.59"
"5759","456.3178","3.59"
"5760","488.1904","3.59"
"5761","494.1951","3.59"
"5762","499.0705","3.59"
"5763","502.7496","3.59"
"5764","506.3233","3.59"
"5765","506.4662","3.59"
"5766","511.2833","3.59"
"5767","513.8275","3.59"
"5768","519.0415","3.59"
"5769","521.9560","3.59"
"5770","524.1149","3.59"
"5771","537.4823","3.59"
"5772","540.7733","3.59"
"5773","542.6813","3.59"
"5774","543.8487","3.59"
"5775","546.9200","3.59"
"5776","558.9564","3.59"
"5777","560.3586","3.59"
"5778","567.7591","3.59"
"5779","568.9326","3.59"
"5780","570.6128","3.59"
"5781","571.9353","3.59"
"5782","573.3675","3.59"
"5783","574.9389","3.59"
"5784","575.0810","3.59"
"5785","576.1160","3.59"
"5786","582.3710","3.59"
"5787","585.7723","3.59"
"5788","593.3297","3.59"
"5789","602.3796","3.59"
"5790","612.7199","3.59"
"5791","627.3392","3.59"
"5792","631.7262","3.59"
"5793","642.4075","3.59"
"5794","666.2126","3.59"
"5795","668.2503","3.59"
"5796","682.9282","3.59"
"5797","683.4304","3.59"
"5798","710.2384","3.59"
"5799","736.6531","3.59"
"5800","754.2631","3.59"
"5801","755.9750","3.59"
"5802","763.4744","3.59"
"5803","769.6474","3.59"
"5804","770.1513","3.59"
"5805","771.2836","3.59"
"5806","777.3203","3.59"
"5807","789.4845","3.59"
"5808","807.0990","3.59"
"5809","833.5149","3.59"
"5810","902.9626","3.59"
"5811","911.1673","3.59"
"5812","963.5949","3.59"
"5813","978.6077","3.59"
"5814","993.6174","3.59"
"5815","1007.2894","3.59"
"5816","1052.6524","3.59"
"5817","1090.1735","3.59"
"5818","244.1907","3.60"
"5819","266.1725","3.60"
"5820","275.0388","3.60"
"5821","275.2006","3.60"
"5822","282.1464","3.60"
"5823","306.0810","3.60"
"5824","308.0781","3.60"
"5825","311.2215","3.60"
"5826","314.1747","3.60"
"5827","347.2428","3.60"
"5828","353.2474","3.60"
"5829","369.2246","3.60"
"5830","384.2739","3.60"
"5831","393.2745","3.60"
"5832","410.2899","3.60"
"5833","414.3363","3.60"
"5834","425.1216","3.60"
"5835","431.2305","3.60"
"5836","433.2297","3.60"
"5837","467.1468","3.60"
"5838","467.2050","3.60"
"5839","469.3309","3.60"
"5840","480.0246","3.60"
"5841","508.2002","3.60"
"5842","513.4993","3.60"
"5843","520.2050","3.60"
"5844","522.3789","3.60"
"5845","527.7615","3.60"
"5846","531.6225","3.60"
"5847","559.0231","3.60"
"5848","594.7037","3.60"
"5849","595.3264","3.60"
"5850","598.0451","3.60"
"5851","609.5474","3.60"
"5852","634.4020","3.60"
"5853","639.4019","3.60"
"5854","648.0097","3.60"
"5855","650.4111","3.60"
"5856","662.2741","3.60"
"5857","689.6827","3.60"
"5858","701.4341","3.60"
"5859","728.4566","3.60"
"5860","771.8752","3.60"
"5861","784.4908","3.60"
"5862","788.9941","3.60"
"5863","806.8951","3.60"
"5864","1058.4043","3.60"
"5865","212.0713","3.61"
"5866","277.0359","3.61"
"5867","282.2039","3.61"
"5868","298.1779","3.61"
"5869","309.1124","3.61"
"5870","317.1724","3.61"
"5871","331.2266","3.61"
"5872","333.1461","3.61"
"5873","333.2428","3.61"
"5874","335.6972","3.61"
"5875","339.1230","3.61"
"5876","347.0684","3.61"
"5877","361.1049","3.61"
"5878","369.1335","3.61"
"5879","377.0788","3.61"
"5880","377.2796","3.61"
"5881","391.1154","3.61"
"5882","399.1880","3.61"
"5883","399.2618","3.61"
"5884","400.3574","3.61"
"5885","402.3641","3.61"
"5886","407.0894","3.61"
"5887","415.2357","3.61"
"5888","415.2564","3.61"
"5889","416.1966","3.61"
"5890","418.1896","3.61"
"5891","423.3192","3.61"
"5892","435.2831","3.61"
"5893","446.2183","3.61"
"5894","453.2309","3.61"
"5895","460.3785","3.61"
"5896","470.3479","3.61"
"5897","472.2807","3.61"
"5898","473.3586","3.61"
"5899","482.2929","3.61"
"5900","490.6487","3.61"
"5901","500.3035","3.61"
"5902","500.3419","3.61"
"5903","505.9923","3.61"
"5904","514.8772","3.61"
"5905","517.2203","3.61"
"5906","517.3288","3.61"
"5907","520.9168","3.61"
"5908","522.2857","3.61"
"5909","526.5870","3.61"
"5910","529.0056","3.61"
"5911","534.1969","3.61"
"5912","537.4815","3.61"
"5913","546.6795","3.61"
"5914","549.1000","3.61"
"5915","551.6863","3.61"
"5916","552.0197","3.61"
"5917","554.0190","3.61"
"5918","558.3213","3.61"
"5919","563.8589","3.61"
"5920","566.5291","3.61"
"5921","573.6993","3.61"
"5922","575.2178","3.61"
"5923","576.0330","3.61"
"5924","577.3678","3.61"
"5925","584.8733","3.61"
"5926","588.4597","3.61"
"5927","590.2796","3.61"
"5928","590.5396","3.61"
"5929","591.0422","3.61"
"5930","592.0442","3.61"
"5931","592.3778","3.61"
"5932","592.8779","3.61"
"5933","593.9766","3.61"
"5934","594.5392","3.61"
"5935","594.8749","3.61"
"5936","600.2904","3.61"
"5937","600.3810","3.61"
"5938","601.2647","3.61"
"5939","603.0504","3.61"
"5940","617.8914","3.61"
"5941","625.3961","3.61"
"5942","627.8968","3.61"
"5943","634.5644","3.61"
"5944","634.9023","3.61"
"5945","639.9080","3.61"
"5946","643.2647","3.61"
"5947","649.9101","3.61"
"5948","662.5613","3.61"
"5949","668.8495","3.61"
"5950","672.1735","3.61"
"5951","672.4237","3.61"
"5952","674.2261","3.61"
"5953","674.8540","3.61"
"5954","683.1798","3.61"
"5955","690.0965","3.61"
"5956","693.4376","3.61"
"5957","694.6871","3.61"
"5958","699.2206","3.61"
"5959","704.0264","3.61"
"5960","718.1161","3.61"
"5961","729.2313","3.61"
"5962","745.2051","3.61"
"5963","748.0545","3.61"
"5964","754.4742","3.61"
"5965","768.8158","3.61"
"5966","772.4782","3.61"
"5967","833.0251","3.61"
"5968","894.1571","3.61"
"5969","948.9239","3.61"
"5970","963.9328","3.61"
"5971","992.8585","3.61"
"5972","1022.9658","3.61"
"5973","1090.6774","3.61"
"5974","201.1485","3.62"
"5975","211.1695","3.62"
"5976","228.1958","3.62"
"5977","243.1956","3.62"
"5978","250.1777","3.62"
"5979","266.1516","3.62"
"5980","274.1435","3.62"
"5981","279.0932","3.62"
"5982","291.1703","3.62"
"5983","292.1906","3.62"
"5984","295.1443","3.62"
"5985","303.1704","3.62"
"5986","314.2691","3.62"
"5987","320.2586","3.62"
"5988","349.2366","3.62"
"5989","377.2062","3.62"
"5990","387.1801","3.62"
"5991","401.3378","3.62"
"5992","411.1215","3.62"
"5993","413.3177","3.62"
"5994","420.2284","3.62"
"5995","439.2935","3.62"
"5996","442.2106","3.62"
"5997","442.3371","3.62"
"5998","445.2336","3.62"
"5999","448.3050","3.62"
"6000","458.1846","3.62"
"6001","471.2413","3.62"
"6002","478.2821","3.62"
"6003","479.3090","3.62"
"6004","488.1886","3.62"
"6005","488.2683","3.62"
"6006","493.2237","3.62"
"6007","493.3158","3.62"
"6008","516.2075","3.62"
"6009","518.6127","3.62"
"6010","529.2296","3.62"
"6011","549.3767","3.62"
"6012","550.1862","3.62"
"6013","551.3547","3.62"
"6014","552.1041","3.62"
"6015","559.6070","3.62"
"6016","562.7770","3.62"
"6017","568.6943","3.62"
"6018","570.1976","3.62"
"6019","570.8639","3.62"
"6020","574.0337","3.62"
"6021","583.8733","3.62"
"6022","587.2864","3.62"
"6023","598.5062","3.62"
"6024","604.1984","3.62"
"6025","611.2834","3.62"
"6026","613.3596","3.62"
"6027","623.2991","3.62"
"6028","626.4236","3.62"
"6029","631.4002","3.62"
"6030","648.4061","3.62"
"6031","666.0111","3.62"
"6032","682.7556","3.62"
"6033","690.4353","3.62"
"6034","700.9445","3.62"
"6035","719.2789","3.62"
"6036","745.4643","3.62"
"6037","755.9749","3.62"
"6038","762.8709","3.62"
"6039","763.4795","3.62"
"6040","777.1526","3.62"
"6041","911.1670","3.62"
"6042","255.1589","3.63"
"6043","257.1149","3.63"
"6044","272.1857","3.63"
"6045","273.2535","3.63"
"6046","277.1411","3.63"
"6047","293.1150","3.63"
"6048","306.2065","3.63"
"6049","386.2898","3.63"
"6050","395.1475","3.63"
"6051","397.3064","3.63"
"6052","404.2068","3.63"
"6053","409.1619","3.63"
"6054","409.2354","3.63"
"6055","418.2197","3.63"
"6056","419.2881","3.63"
"6057","425.1360","3.63"
"6058","435.2617","3.63"
"6059","448.3289","3.63"
"6060","456.3308","3.63"
"6061","469.1621","3.63"
"6062","469.2261","3.63"
"6063","483.4773","3.63"
"6064","488.3394","3.63"
"6065","490.9826","3.63"
"6066","506.2787","3.63"
"6067","521.8365","3.63"
"6068","525.3328","3.63"
"6069","534.3788","3.63"
"6070","535.6780","3.63"
"6071","543.7243","3.63"
"6072","543.8487","3.63"
"6073","551.8525","3.63"
"6074","562.8602","3.63"
"6075","565.0283","3.63"
"6076","568.9296","3.63"
"6077","570.6134","3.63"
"6078","582.2476","3.63"
"6079","587.8728","3.63"
"6080","588.3749","3.63"
"6081","601.3484","3.63"
"6082","604.2944","3.63"
"6083","605.3850","3.63"
"6084","610.7223","3.63"
"6085","632.4026","3.63"
"6086","638.7310","3.63"
"6087","646.4067","3.63"
"6088","649.6960","3.63"
"6089","668.8522","3.63"
"6090","683.2309","3.63"
"6091","735.3695","3.63"
"6092","740.1310","3.63"
"6093","771.6751","3.63"
"6094","805.2552","3.63"
"6095","884.7499","3.63"
"6096","993.6152","3.63"
"6097","214.1207","3.64"
"6098","233.1286","3.64"
"6099","241.1410","3.64"
"6100","245.1577","3.64"
"6101","254.1751","3.64"
"6102","259.1435","3.64"
"6103","298.2166","3.64"
"6104","315.2527","3.64"
"6105","328.1906","3.64"
"6106","333.2630","3.64"
"6107","390.3007","3.64"
"6108","405.3096","3.64"
